NAZEV,ROD,PAD2,PAD3,PAD4,PAD5,PAD6,PAD7
Blckov,M,Blckova,Blckovu,Blckov,Blckove,Blckovu,Blckovem
Blckovice,f,Blckovic,BlckovicĄm,Blckovice,Blckovice,BlckovicĄch,Blckovicemi
Blesno,M,Blesna,Blesnu,Blesno,Blesno,Blesnu,Blesnem
Blevice,f,Blevic,BlevicĄm,Blevice,Blevice,BlevicĄch,Blevicemi
BlĄzkov,M,BlĄzkova,BlĄzkovu,BlĄzkov,BlĄzkove,BlĄzkovu,BlĄzkovem
BlĄzkovice,f,BlĄzkovic,BlĄzkovicĄm,BlĄzkovice,BlĄzkovice,BlĄzkovicĄch,BlĄzkovicemi
BlĄzejkov,M,BlĄzejkova,BlĄzejkovu,BlĄzejkov,BlĄzejkove,BlĄzejkovu,BlĄzejkovem
BlĄzejkovice,f,BlĄzejkovic,BlĄzejkovicĄm,BlĄzejkovice,BlĄzejkovice,BlĄzejkovicĄch,BlĄzejkovicemi
BlĄzejov,M,BlĄzejova,BlĄzejovu,BlĄzejov,BlĄzejove,BlĄzejovu,BlĄzejovem
BlĄzejovice,f,BlĄzejovic,BlĄzejovicĄm,BlĄzejovice,BlĄzejovice,BlĄzejovicĄch,BlĄzejovicemi
BlĄzevedly,f,BlĄzevedel,BlĄzevedlum,BlĄzevedly,BlĄzevedly,BlĄzevedlech,BlĄzevedly
BlĄzkov,M,BlĄzkova,BlĄzkovu,BlĄzkov,BlĄzkove,BlĄzkovu,BlĄzkovem
BlĄzkovice,f,BlĄzkovic,BlĄzkovicĄm,BlĄzkovice,BlĄzkovice,BlĄzkovicĄch,BlĄzkovicemi
Blov,M,Blova,Blovu,Blov,Blove,Blovu,Blovem
Blovice,F,Blovic,BlovicĄm,Blovice,Blovice,BlovicĄch,Blovicemi
Blsany,f,Blsan,Blsanum,Blsany,Blsany,Blsanech,Blsanami
Blucina,F,Bluciny,Blucine,Blucinu,Blucino,Blucine,Blucinou
Bludickov,M,Bludickova,Bludickovu,Bludickov,Bludickove,Bludickovu,Bludickovem
Bludickovice,f,Bludickovic,BludickovicĄm,Bludickovice,Bludickovice,BludickovicĄch,Bludickovicemi
Bludn ,F,Bludn,Bludn,Bludnou,Bludn ,Bludn,Bludnou
Bludov,M,Bludova,Bludovu,Bludov,Bludove,Bludovu,Bludovem
Bludovice,f,Bludovic,BludovicĄm,Bludovice,Bludovice,BludovicĄch,Bludovicemi
Bludrov,M,Bludrova,Bludrovu,Bludrov,Bludrove,Bludrovu,Bludrovem
Bludrovice,f,Bludrovic,BludrovicĄm,Bludrovice,Bludrovice,BludrovicĄch,Bludrovicemi
Bobnice,f,Bobnic,BobnicĄm,Bobnice,Bobnice,BobnicĄch,Bobnicemi
Bobrov,M,Bobrova,Bobrovu,Bobrov,Bobrove,Bobrovu,Bobrovem
Bobrov ,F,Bobrov,Bobrov,Bobrovou,Bobrov ,Bobrov,Bobrovou
Bobrovice,f,Bobrovic,BobrovicĄm,Bobrovice,Bobrovice,BobrovicĄch,Bobrovicemi
Bobruvka,F,Bobruvky,Bobruvce,Bobruvku,Bobruvko,Bobruvce,Bobruvkou
Bocanov,M,Bocanova,Bocanovu,Bocanov,Bocanove,Bocanovu,Bocanovem
Bocanovice,f,Bocanovic,BocanovicĄm,Bocanovice,Bocanovice,BocanovicĄch,Bocanovicemi
Bochor,F,Bochore,Bochori,Bochor,Bochori,Bochori,BochorĄ
Bochov,M,Bochova,Bochovu,Bochov,Bochove,Bochovu,Bochovem
Bochovice,f,Bochovic,BochovicĄm,Bochovice,Bochovice,BochovicĄch,Bochovicemi
Boh nka,F,Boh nky,Boh nce,Boh nku,Boh nko,Boh nce,Boh nkou
Boharyne,F,Boharyne,Boharyni,Boharyni,Boharyne,Boharyni,BoharynĄ
Bohatice,f,Bohatic,BohaticĄm,Bohatice,Bohatice,BohaticĄch,Bohaticemi
Bohdalec,M,Bohdalce,Bohdalci,Bohdalec,Bohdalci,Bohdalci,Bohdalcem
Bohdalice,f,Bohdalic,BohdalicĄm,Bohdalice,Bohdalice,BohdalicĄch,Bohdalicemi
BohdalĄn,M,BohdalĄna,BohdalĄnu,BohdalĄn,BohdalĄne,BohdalĄnu,BohdalĄnem
Bohdalov,M,Bohdalova,Bohdalovu,Bohdalov,Bohdalove,Bohdalovu,Bohdalovem
Bohdalovice,f,Bohdalovic,BohdalovicĄm,Bohdalovice,Bohdalovice,BohdalovicĄch,Bohdalovicemi
Bohdanec,F,Bohdance,Bohdanci,Bohdanec,Bohdanci,Bohdanci,BohdancĄ
BohdanĄn,M,BohdanĄna,BohdanĄnu,BohdanĄn,BohdanĄne,BohdanĄnu,BohdanĄnem
Bohdanov,M,Bohdanova,Bohdanovu,Bohdanov,Bohdanove,Bohdanovu,Bohdanovem
Bohdanovice,f,Bohdanovic,BohdanovicĄm,Bohdanovice,Bohdanovice,BohdanovicĄch,Bohdanovicemi
BohdasĄn,M,BohdasĄna,BohdasĄnu,BohdasĄn,BohdasĄne,BohdasĄnu,BohdasĄnem
BohdĄkov,M,BohdĄkova,BohdĄkovu,BohdĄkov,BohdĄkove,BohdĄkovu,BohdĄkovem
BohdĄkovice,f,BohdĄkovic,BohdĄkovicĄm,BohdĄkovice,BohdĄkovice,BohdĄkovicĄch,BohdĄkovicemi
Bohostice,f,Bohostic,BohosticĄm,Bohostice,Bohostice,BohosticĄch,Bohosticemi
Bohtice,f,Bohtic,BohticĄm,Bohtice,Bohtice,BohticĄch,Bohticemi
Bohumilice,f,Bohumilic,BohumilicĄm,Bohumilice,Bohumilice,BohumilicĄch,Bohumilicemi
BohumĄn,M,BohumĄna,BohumĄnu,BohumĄn,BohumĄne,BohumĄnu,BohumĄnem
Bohunice,f,Bohunic,BohunicĄm,Bohunice,Bohunice,BohunicĄch,Bohunicemi
Bohunov,M,Bohunova,Bohunovu,Bohunov,Bohunove,Bohunovu,Bohunovem
Bohunovice,f,Bohunovic,BohunovicĄm,Bohunovice,Bohunovice,BohunovicĄch,Bohunovicemi
Bohuslavice,f,Bohuslavic,BohuslavicĄm,Bohuslavice,Bohuslavice,BohuslavicĄch,Bohuslavicemi
Bohusl vka,F,Bohusl vky,Bohusl vce,Bohusl vku,Bohusl vko,Bohusl vce,Bohusl vkou
Bohusl vky,f,Bohusl vek,Bohusl vk m,Bohusl vky,Bohusl vky,Bohusl vk ch,Bohusl vkami
Bohusice,f,Bohusic,BohusicĄm,Bohusice,Bohusice,BohusicĄch,Bohusicemi
Bohusov,M,Bohusova,Bohusovu,Bohusov,Bohusove,Bohusovu,Bohusovem
Bohusovice,f,Bohusovic,BohusovicĄm,Bohusovice,Bohusovice,BohusovicĄch,Bohusovicemi
Bohutice,f,Bohutic,BohuticĄm,Bohutice,Bohutice,BohuticĄch,Bohuticemi
BohutĄn,M,BohutĄna,BohutĄnu,BohutĄn,BohutĄne,BohutĄnu,BohutĄnem
Bohy,m,Bohu,Bohum,Bohy,Bohy,Boh ch,Bohy
Bojanov,M,Bojanova,Bojanovu,Bojanov,Bojanove,Bojanovu,Bojanovem
Bojanovice,f,Bojanovic,BojanovicĄm,Bojanovice,Bojanovice,BojanovicĄch,Bojanovicemi
Bojiste,N,Bojiste,Bojisti,Bojiste,Bojiste,Bojisti,Bojistem
Bojkov,M,Bojkova,Bojkovu,Bojkov,Bojkove,Bojkovu,Bojkovem
B˘jkov,M,B˘jkova,B˘jkovu,B˘jkov,B˘jkove,B˘jkovu,B˘jkovem
Bojkovice,f,Bojkovic,BojkovicĄm,Bojkovice,Bojkovice,BojkovicĄch,Bojkovicemi
B˘jkovice,f,B˘jkovic,B˘jkovicĄm,B˘jkovice,B˘jkovice,B˘jkovicĄch,B˘jkovicemi
Bojnov,M,Bojnova,Bojnovu,Bojnov,Bojnove,Bojnovu,Bojnovem
Bojnovice,f,Bojnovic,BojnovicĄm,Bojnovice,Bojnovice,BojnovicĄch,Bojnovicemi
Bojov,M,Bojova,Bojovu,Bojov,Bojove,Bojovu,Bojovem
Bojovice,f,Bojovic,BojovicĄm,Bojovice,Bojovice,BojovicĄch,Bojovicemi
Bokov,M,Bokova,Bokovu,Bokov,Bokove,Bokovu,Bokovem
Bokovice,f,Bokovic,BokovicĄm,Bokovice,Bokovice,BokovicĄch,Bokovicemi
Bolatice,f,Bolatic,BolaticĄm,Bolatice,Bolatice,BolaticĄch,Bolaticemi
Bolebor,F,Bolebore,Bolebori,Bolebor,Bolebori,Bolebori,BoleborĄ
Bolehost,F,Bolehoste,Bolehosti,Bolehost,Bolehosti,Bolehosti,BolehostĄ
Boleradice,f,Boleradic,BoleradicĄm,Boleradice,Boleradice,BoleradicĄch,Boleradicemi
Boleslav,F,Boleslavi,Boleslavi,Boleslav,Boleslavi,Boleslavi,BoleslavĄ
Bolesiny,f,Bolesin,Bolesin m,Bolesiny,Bolesiny,Bolesinech,Bolesinami
Boletice,f,Boletic,BoleticĄm,Boletice,Boletice,BoleticĄch,Boleticemi
Bolkov,M,Bolkova,Bolkovu,Bolkov,Bolkove,Bolkovu,Bolkovem
Bolkovice,f,Bolkovic,BolkovicĄm,Bolkovice,Bolkovice,BolkovicĄch,Bolkovicemi
Bonkov,M,Bonkova,Bonkovu,Bonkov,Bonkove,Bonkovu,Bonkovem
Bonkovice,f,Bonkovic,BonkovicĄm,Bonkovice,Bonkovice,BonkovicĄch,Bonkovicemi
Bonzov,M,Bonzova,Bonzovu,Bonzov,Bonzove,Bonzovu,Bonzovem
Bonzovice,f,Bonzovic,BonzovicĄm,Bonzovice,Bonzovice,BonzovicĄch,Bonzovicemi
Bor,M,Boru,Boru,Bor,Bore,Boru,Borem
Borac,F,Borace,Boraci,Borac,Boraci,Boraci,BoracĄ
Bordov,M,Bordova,Bordovu,Bordov,Bordove,Bordovu,Bordovem
Bordovice,f,Bordovic,BordovicĄm,Bordovice,Bordovice,BordovicĄch,Bordovicemi
Borec,F,Borce,Borci,Borec,Borci,Borci,BorcĄ
Borek,M,Borku,Borku,Borek,Borku,Borku,Borkem
Borkov,M,Borkova,Borkovu,Borkov,Borkove,Borkovu,Borkovem
Borkovany,f,Borkovan,Borkovanum,Borkovany,Borkovany,Borkovanech,Borkovanami
Borkovice,f,Borkovic,BorkovicĄm,Borkovice,Borkovice,BorkovicĄch,Borkovicemi
Borohr dek,M,Borohr dku,Borohr dku,Borohr dek,Borohr dku,Borohr dku,Borohr dkem
Boroplan,F,Boroplane,Boroplani,Boroplan,Boroplani,Boroplani,BoroplanĄ
Boropl n,F,Boropl ne,Boropl ni,Boropl n,Boropl ni,Boropl ni,Boropl nĄ
Borotice,f,Borotic,BoroticĄm,Borotice,Borotice,BoroticĄch,Boroticemi
BorotĄn,M,BorotĄna,BorotĄnu,BorotĄn,BorotĄne,BorotĄnu,BorotĄnem
Borov,M,Borova,Borovu,Borov,Borove,Borovu,Borovem
Borov ,F,Borov,Borov,Borovou,Borov ,Borov,Borovou
Borov  Lada,F,Borov Lady,Borov Lade,Borovou Ladu,Borov  Lado,Borov Lade,Borovou Ladou
Borovany,f,Borovan,Borovanum,Borovany,Borovany,Borovanech,Borovanami
Borovice,f,Borovic,BorovicĄm,Borovice,Borovice,BorovicĄch,Borovicemi
Borovn ,F,Borovn,Borovn,Borovnou,Borovn ,Borovn,Borovnou
Borovn,N,Borovnho,Borovnmu,Borovn,Borovn,Borovnm,Borovnym
Borovnice,f,Borovnic,BorovnicĄm,Borovnice,Borovnice,BorovnicĄch,Borovnicemi
Borovnicka,F,Borovnicky,Borovnicce,Borovnicku,Borovnicko,Borovnicce,Borovnickou
BorovnĄk,M,BorovnĄku,BorovnĄku,BorovnĄk,BorovnĄku,BorovnĄku,BorovnĄkem
Borovno,N,Borovna,Borovnu,Borovno,Borovno,Borovnu,Borovnem
Borovy,m,Borovu,Borovum,Borovy,Borovy,Borovech,Borovy
Borsice,f,Borsic,BorsicĄm,Borsice,Borsice,BorsicĄch,Borsicemi
Borsov,M,Borsova,Borsovu,Borsov,Borsove,Borsovu,Borsovem
Borsovice,f,Borsovic,BorsovicĄm,Borsovice,Borsovice,BorsovicĄch,Borsovicemi
Borusov,M,Borusova,Borusovu,Borusov,Borusove,Borusovu,Borusovem
Borusovice,f,Borusovic,BorusovicĄm,Borusovice,Borusovice,BorusovicĄch,Borusovicemi
Boruvkov,M,Boruvkova,Boruvkovu,Boruvkov,Boruvkove,Boruvkovu,Boruvkovem
Boruvkov ,F,Boruvkov,Boruvkov,Boruvkovou,Boruvkov ,Boruvkov,Boruvkovou
Boruvkovice,f,Boruvkovic,BoruvkovicĄm,Boruvkovice,Boruvkovice,BoruvkovicĄch,Boruvkovicemi
Bory,m,Boru,Borum,Bory,Bory,Borech,Bory
Borakov,M,Borakova,Borakovu,Borakov,Borakove,Borakovu,Borakovem
Boranov,M,Boranova,Boranovu,Boranov,Boranove,Boranovu,Boranovem
Boranovice,f,Boranovic,BoranovicĄm,Boranovice,Boranovice,BoranovicĄch,Boranovicemi
Borany,f,Boran,Boranum,Borany,Borany,Boranech,Boranami
Borenov,M,Borenova,Borenovu,Borenov,Borenove,Borenovu,Borenovem
Borenovice,f,Borenovic,BorenovicĄm,Borenovice,Borenovice,BorenovicĄch,Borenovicemi
Boretice,f,Boretic,BoreticĄm,Boretice,Boretice,BoreticĄch,Boreticemi
BoretĄn,M,BoretĄna,BoretĄnu,BoretĄn,BoretĄne,BoretĄnu,BoretĄnem
Borice,f,Boric,BoricĄm,Borice,Borice,BoricĄch,Boricemi
Borislav,F,Borislavi,Borislavi,Borislav,Borislavi,Borislavi,BorislavĄ
Borislavice,f,Borislavic,BorislavicĄm,Borislavice,Borislavice,BorislavicĄch,Borislavicemi
Boritkov,M,Boritkova,Boritkovu,Boritkov,Boritkove,Boritkovu,Boritkovem
Boritkovice,f,Boritkovic,BoritkovicĄm,Boritkovice,Boritkovice,BoritkovicĄch,Boritkovicemi
Boritov,M,Boritova,Boritovu,Boritov,Boritove,Boritovu,Boritovem
Boritovice,f,Boritovic,BoritovicĄm,Boritovice,Boritovice,BoritovicĄch,Boritovicemi
Bosen,F,Bosne,Bosni,Bosen,Bosni,Bosni,BosnĄ
Boskov,M,Boskova,Boskovu,Boskov,Boskove,Boskovu,Boskovem
Boskovice,f,Boskovic,BoskovicĄm,Boskovice,Boskovice,BoskovicĄch,Boskovicemi
Boskovstejn,M,Boskovstejna,Boskovstejnu,Boskovstejn,Boskovstejne,Boskovstejnu,Boskovstejnem
Bosparan,M,Bosparanu,Bosparanu,Bosparan,Bosparane,Bosparanu,Bosparanem
Bospor,M,Bosporu,Bosporu,Bospor,Bospore,Bosporu,Bosporem
Bosice,f,Bosic,BosicĄm,Bosice,Bosice,BosicĄch,Bosicemi
Bosilec,M,Bosilce,Bosilci,Bosilec,Bosilci,Bosilci,Bosilcem
BosĄn,M,BosĄna,BosĄnu,BosĄn,BosĄne,BosĄnu,BosĄnem
Boskuvka,F,Boskuvky,Boskuvce,Boskuvku,Boskuvko,Boskuvce,Boskuvkou
Boskuvky,f,Boskuvek,Boskuvk m,Boskuvky,Boskuvky,Boskuvk ch,Boskuvkami
Bosov,M,Bosova,Bosovu,Bosov,Bosove,Bosovu,Bosovem
Bosovice,f,Bosovic,BosovicĄm,Bosovice,Bosovice,BosovicĄch,Bosovicemi
Bouckov,M,Bouckova,Bouckovu,Bouckov,Bouckove,Bouckovu,Bouckovem
Bouckovice,f,Bouckovic,BouckovicĄm,Bouckovice,Bouckovice,BouckovicĄch,Bouckovicemi
Boudov,M,Boudova,Boudovu,Boudov,Boudove,Boudovu,Boudovem
Boudovice,f,Boudovic,BoudovicĄm,Boudovice,Boudovice,BoudovicĄch,Boudovicemi
Boudy,f,Boud,Boud m,Boudy,Boudy,Boud ch,Boudami
Boulov,M,Boulova,Boulovu,Boulov,Boulove,Boulovu,Boulovem
Boulovice,f,Boulovic,BoulovicĄm,Boulovice,Boulovice,BoulovicĄch,Boulovicemi
Boumov,M,Boumova,Boumovu,Boumov,Boumove,Boumovu,Boumovem
Boumovice,f,Boumovic,BoumovicĄm,Boumovice,Boumovice,BoumovicĄch,Boumovicemi
Bourov,M,Bourova,Bourovu,Bourov,Bourove,Bourovu,Bourovem
Bourovice,f,Bourovic,BourovicĄm,Bourovice,Bourovice,BourovicĄch,Bourovicemi
Bourkov,M,Bourkova,Bourkovu,Bourkov,Bourkove,Bourkovu,Bourkovem
Bourkovice,f,Bourkovic,BourkovicĄm,Bourkovice,Bourkovice,BourkovicĄch,Bourkovicemi
Bourn ,F,Bourn,Bourn,Bournou,Bourn ,Bourn,Bournou
Bourov,M,Bourova,Bourovu,Bourov,Bourove,Bourovu,Bourovem
Bourovice,f,Bourovic,BourovicĄm,Bourovice,Bourovice,BourovicĄch,Bourovicemi
BousĄn,M,BousĄna,BousĄnu,BousĄn,BousĄne,BousĄnu,BousĄnem
Bousov,M,Bousova,Bousovu,Bousov,Bousove,Bousovu,Bousovem
Bousovice,f,Bousovic,BousovicĄm,Bousovice,Bousovice,BousovicĄch,Bousovicemi
Bouzov,M,Bouzova,Bouzovu,Bouzov,Bouzove,Bouzovu,Bouzovem
Bouzovice,f,Bouzovic,BouzovicĄm,Bouzovice,Bouzovice,BouzovicĄch,Bouzovicemi
Bozkov,M,Bozkova,Bozkovu,Bozkov,Bozkove,Bozkovu,Bozkovem
Bozkovice,f,Bozkovic,BozkovicĄm,Bozkovice,Bozkovice,BozkovicĄch,Bozkovicemi
Bozanov,M,Bozanova,Bozanovu,Bozanov,Bozanove,Bozanovu,Bozanovem
Bozanovice,f,Bozanovic,BozanovicĄm,Bozanovice,Bozanovice,BozanovicĄch,Bozanovicemi
Bozejov,M,Bozejova,Bozejovu,Bozejov,Bozejove,Bozejovu,Bozejovem
Bozejovice,f,Bozejovic,BozejovicĄm,Bozejovice,Bozejovice,BozejovicĄch,Bozejovicemi
Bozetice,f,Bozetic,BozeticĄm,Bozetice,Bozetice,BozeticĄch,Bozeticemi
BozĄ Dar,M,BozĄho Daru,BozĄmu Daru,BozĄ Dar,BozĄ Dare,BozĄm Daru,BozĄm Darem
Bozice,f,Bozic,BozicĄm,Bozice,Bozice,BozicĄch,Bozicemi
Bozicany,f,Bozican,Bozicanum,Bozicany,Bozicany,Bozicanech,Bozicanami
Brabantice,f,Brabantic,BrabanticĄm,Brabantice,Brabantice,BrabanticĄch,Brabanticemi
Brada,F,Brady,Brade,Bradu,Brado,Brade,Bradou
Brad cov,M,Brad cova,Brad covu,Brad cov,Brad cove,Brad covu,Brad covem
Brad covice,f,Brad covic,Brad covicĄm,Brad covice,Brad covice,Brad covicĄch,Brad covicemi
Br dkov,M,Br dkova,Br dkovu,Br dkov,Br dkove,Br dkovu,Br dkovem
Br dkovice,f,Br dkovic,Br dkovicĄm,Br dkovice,Br dkovice,Br dkovicĄch,Br dkovicemi
Bradlec,F,Bradlece,Bradleci,Bradlec,Bradleci,Bradleci,BradlecĄ
Bradlo,N,Bradla,Bradlu,Bradlo,Bradlo,Bradle,Bradlem
Bradov,M,Bradova,Bradovu,Bradov,Bradove,Bradovu,Bradovem
Bradovice,f,Bradovic,BradovicĄm,Bradovice,Bradovice,BradovicĄch,Bradovicemi
Bramborov,M,Bramborova,Bramborovu,Bramborov,Bramborove,Bramborovu,Bramborovem
Bramborovice,f,Bramborovic,BramborovicĄm,Bramborovice,Bramborovice,BramborovicĄch,Bramborovicemi
Brambory,f,Brambor,Brambor m,Brambory,Brambory,Brambor ch,Bramborami
Br na,F,Br ny,Br ne,Br nu,Br no,Br ne,Br nou
Branany,f,Branan,Brananum,Branany,Branany,Brananech,Brananami
Brandov,M,Brandova,Brandovu,Brandov,Brandove,Brandovu,Brandovem
Brandovice,f,Brandovic,BrandovicĄm,Brandovice,Brandovice,BrandovicĄch,Brandovicemi
Brandys,M,Brandysa,Brandysu,Brandys,Brandyse,Brandysu,Brandysem
Brandysek,M,Brandysku,Brandysku,Brandysek,Brandysku,Brandysku,Brandyskem
Branetice,f,Branetic,BraneticĄm,Branetice,Branetice,BraneticĄch,Braneticemi
Branice,f,Branic,BranicĄm,Branice,Branice,BranicĄch,Branicemi
Br nice,F,Br nice,Br nici,Br nici,Br nice,Br nici,Br nicĄ
BranĄskov,M,BranĄskova,BranĄskovu,BranĄskov,BranĄskove,BranĄskovu,BranĄskovem
BranĄskovice,f,BranĄskovic,BranĄskovicĄm,BranĄskovice,BranĄskovice,BranĄskovicĄch,BranĄskovicemi
Branisov,M,Branisova,Branisovu,Branisov,Branisove,Branisovu,Branisovem
BranĄsov,M,BranĄsova,BranĄsovu,BranĄsov,BranĄsove,BranĄsovu,BranĄsovem
Branisovice,f,Branisovic,BranisovicĄm,Branisovice,Branisovice,BranisovicĄch,Branisovicemi
BranĄsovice,f,BranĄsovic,BranĄsovicĄm,BranĄsovice,BranĄsovice,BranĄsovicĄch,BranĄsovicemi
Branka,F,Branky,Brance,Branku,Branko,Brance,Brankou
Brankov,M,Brankova,Brankovu,Brankov,Brankove,Brankovu,Brankovem
Brankovice,f,Brankovic,BrankovicĄm,Brankovice,Brankovice,BrankovicĄch,Brankovicemi
Branky,f,Branek,Brank m,Branky,Branky,Brank ch,Brankami
Brann ,F,Brann,Brann,Brannou,Brann ,Brann,Brannou
Branov,M,Branova,Branovu,Branov,Branove,Branovu,Branovem
Br nov,M,Br nova,Br novu,Br nov,Br nove,Br novu,Br novem
Branovice,f,Branovic,BranovicĄm,Branovice,Branovice,BranovicĄch,Branovicemi
Br novice,f,Br novic,Br novicĄm,Br novice,Br novice,Br novicĄch,Br novicemi
Bransouze,f,Bransouzu,Bransouzum,Bransouze,Bransouze,BransouzĄch,Bransouzemi
Brantice,f,Brantic,BranticĄm,Brantice,Brantice,BranticĄch,Branticemi
Branzez,F,Branzeze,Branzezi,Branzez,Branzezi,Branzezi,BranzezĄ
Braskov,M,Braskova,Braskovu,Braskov,Braskove,Braskovu,Braskovem
Braskovice,f,Braskovic,BraskovicĄm,Braskovice,Braskovice,BraskovicĄch,Braskovicemi
Bratcice,f,Bratcic,BratcicĄm,Bratcice,Bratcice,BratcicĄch,Bratcicemi
BratcĄkov,M,BratcĄkova,BratcĄkovu,BratcĄkov,BratcĄkove,BratcĄkovu,BratcĄkovem
BratcĄkovice,f,BratcĄkovic,BratcĄkovicĄm,BratcĄkovice,BratcĄkovice,BratcĄkovicĄch,BratcĄkovicemi
Bratkov,M,Bratkova,Bratkovu,Bratkov,Bratkove,Bratkovu,Bratkovem
Bratkovice,f,Bratkovic,BratkovicĄm,Bratkovice,Bratkovice,BratkovicĄch,Bratkovicemi
Bratronice,f,Bratronic,BratronicĄm,Bratronice,Bratronice,BratronicĄch,Bratronicemi
Bratrov,M,Bratrova,Bratrovu,Bratrov,Bratrove,Bratrovu,Bratrovem
Bratrovice,f,Bratrovic,BratrovicĄm,Bratrovice,Bratrovice,BratrovicĄch,Bratrovicemi
Bratrusov,M,Bratrusova,Bratrusovu,Bratrusov,Bratrusove,Bratrusovu,Bratrusovem
Bratrusovice,f,Bratrusovic,BratrusovicĄm,Bratrusovice,Bratrusovice,BratrusovicĄch,Bratrusovicemi
Bratrejov,M,Bratrejova,Bratrejovu,Bratrejov,Bratrejove,Bratrejovu,Bratrejovem
Bratrejovice,f,Bratrejovic,BratrejovicĄm,Bratrejovice,Bratrejovice,BratrejovicĄch,Bratrejovicemi
Bratrice,f,Bratric,BratricĄm,Bratrice,Bratrice,BratricĄch,Bratricemi
BratrĄckov,M,BratrĄckova,BratrĄckovu,BratrĄckov,BratrĄckove,BratrĄckovu,BratrĄckovem
BratrĄckovice,f,BratrĄckovic,BratrĄckovicĄm,BratrĄckovice,BratrĄckovice,BratrĄckovicĄch,BratrĄckovicemi
BratrĄkov,M,BratrĄkova,BratrĄkovu,BratrĄkov,BratrĄkove,BratrĄkovu,BratrĄkovem
BratrĄkovice,f,BratrĄkovic,BratrĄkovicĄm,BratrĄkovice,BratrĄkovice,BratrĄkovicĄch,BratrĄkovicemi
BratrĄnov,M,BratrĄnova,BratrĄnovu,BratrĄnov,BratrĄnove,BratrĄnovu,BratrĄnovem
BratrĄnovice,f,BratrĄnovic,BratrĄnovicĄm,BratrĄnovice,BratrĄnovice,BratrĄnovicĄch,BratrĄnovicemi
Braubach,M,Braubachu,Braubachu,Braubach,Braubachu,Braubachu,Braubachem
Bravantice,f,Bravantic,BravanticĄm,Bravantice,Bravantice,BravanticĄch,Bravanticemi
Br zdim,F,Br zdimi,Br zdimi,Br zdim,Br zdimi,Br zdimi,Br zdimĄ
Brc lov,M,Brc lova,Brc lovu,Brc lov,Brc love,Brc lovu,Brc lovem
Brc lovice,f,Brc lovic,Brc lovicĄm,Brc lovice,Brc lovice,Brc lovicĄch,Brc lovicemi
BrcĄn,M,BrcĄna,BrcĄnu,BrcĄn,BrcĄne,BrcĄnu,BrcĄnem
Brcov,M,Brcova,Brcovu,Brcov,Brcove,Brcovu,Brcovem
Brcovice,f,Brcovic,BrcovicĄm,Brcovice,Brcovice,BrcovicĄch,Brcovicemi
Brdy,m,Brdu,Brdum,Brdy,Brdy,Brdech,Brdy
BrĄza,F,BrĄzy,BrĄze,BrĄzu,BrĄzo,BrĄze,BrĄzou
Brkoslavov,M,Brkoslavova,Brkoslavovu,Brkoslavov,Brkoslavove,Brkoslavovu,Brkoslavovem
Brkoslavovice,f,Brkoslavovic,BrkoslavovicĄm,Brkoslavovice,Brkoslavovice,BrkoslavovicĄch,Brkoslavovicemi
Brkov,M,Brkova,Brkovu,Brkov,Brkove,Brkovu,Brkovem
Brkovice,f,Brkovic,BrkovicĄm,Brkovice,Brkovice,BrkovicĄch,Brkovicemi
Brloh,M,Brlohu,Brlohu,Brloh,Brlohu,Brlohu,Brlohem
Brnany,m,Brnanu,Brnanum,Brnany,Brnany,Brnanech,Brnany
Brnence,m,Brnencu,Brnencum,Brnence,Brnence,BrnencĄch,Brnenci
Brnenec,M,Brnence,Brnenci,Brnenec,Brnenci,Brnenci,Brnencem
BrnĄcko,N,BrnĄcka,BrnĄcku,BrnĄcko,BrnĄcko,BrnĄcku,BrnĄckem
BrnĄrov,M,BrnĄrova,BrnĄrovu,BrnĄrov,BrnĄrove,BrnĄrovu,BrnĄrovem
BrnĄrovice,f,BrnĄrovic,BrnĄrovicĄm,BrnĄrovice,BrnĄrovice,BrnĄrovicĄch,BrnĄrovicemi
Brniste,N,Brniste,Brnisti,Brniste,Brniste,Brnisti,Brnistem
Brno,N,Brna,Brnu,Brno,Brno,Brnu,Brnem
Brod,M,Brodu,Brodu,Brod,Brode,Brodu,Brodem
Brodce,m,Brodcu,Brodcum,Brodce,Brodce,BrodcĄch,Brodci
Brodec,m,Brodce,Brodci,Brodec,Brodci,Brodci,Brodcem
Brodek,M,Brodku,Brodku,Brodek,Brodku,Brodku,Brodkem
Brodeslavy,m,Brodeslavu,Brodeslavum,Brodeslavy,Brodeslavy,Brodeslavech,Brodeslavy
Bronzov ,F,Bronzov,Bronzov,Bronzovou,Bronzov ,Bronzov,Bronzovou
Brosov,M,Brosova,Brosovu,Brosov,Brosove,Brosovu,Brosovem
Brosovice,f,Brosovic,BrosovicĄm,Brosovice,Brosovice,BrosovicĄch,Brosovicemi
Brouckov,M,Brouckova,Brouckovu,Brouckov,Brouckove,Brouckovu,Brouckovem
Brouckovice,f,Brouckovic,BrouckovicĄm,Brouckovice,Brouckovice,BrouckovicĄch,Brouckovicemi
Broukov,M,Broukova,Broukovu,Broukov,Broukove,Broukovu,Broukovem
Broukovice,f,Broukovic,BroukovicĄm,Broukovice,Broukovice,BroukovicĄch,Broukovicemi
Broumov,M,Broumova,Broumovu,Broumov,Broumove,Broumovu,Broumovem
Broumovice,f,Broumovic,BroumovicĄm,Broumovice,Broumovice,BroumovicĄch,Broumovicemi
